pair_id,ref_index,range_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00298,6,-1,UNTOUCHED,T1,none,161,163,161,163
R00298,7,-1,UNTOUCHED,T1,none,170,178,171,179
R00299,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00299,1,0,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00299,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,30,55,30,55
R00299,3,1,MUTATION,T2,t2_change_string_literal,33,33,33,33
R00299,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00299,5,-1,UNTOUCHED,T1,none,14,29,14,29
R00299,6,-1,UNTOUCHED,T1,none,56,58,56,58
R00300,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,15,9,16
R00300,1,0,MUTATION,T1,t1_add_block_comment,,,14,14
R00300,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,30,35,31,37
R00300,3,1,MUTATION,T1,t1_add_blank_line,,,35,35
R00300,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00300,5,-1,UNTOUCHED,T1,none,16,25,17,26
R00300,6,-1,UNTOUCHED,T1,none,27,29,28,30
R00300,7,-1,UNTOUCHED,T1,none,36,38,38,40
R00301,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,15,10,15
R00301,1,0,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00301,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,21,30,21,30
R00301,3,1,MUTATION,T2,t2_rename_local_x2,21,21,21,21
R00301,4,1,MUTATION,T2,t2_rename_local_x2,23,27,23,27
R00301,5,-1,UNTOUCHED,T1,none,5,9,5,9
R00301,6,-1,UNTOUCHED,T1,none,16,20,16,20
R00301,7,-1,UNTOUCHED,T1,none,31,35,31,35
R00302,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,13,20,13,22
R00302,1,0,MUTATION,T3,t3_wrap_statement,,,13,13
R00302,2,1,CLONE_INTERVAL,T3,t3_delete_statement,33,39,35,40
R00302,3,1,MUTATION,T3,t3_delete_statement,39,39,,
R00302,4,-1,UNTOUCHED,T1,none,5,12,5,12
R00302,5,-1,UNTOUCHED,T1,none,21,24,23,26
R00302,6,-1,UNTOUCHED,T1,none,30,32,32,34
R00302,7,-1,UNTOUCHED,T1,none,40,42,41,43
R00303,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00303,1,0,MUTATION,T2,t2_rename_local_x1,7,8,7,8
R00303,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,26,33,26,33
R00303,3,1,MUTATION,T2,t2_change_string_literal,31,31,31,31
R00303,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00303,5,-1,UNTOUCHED,T1,none,12,25,12,25
R00303,6,-1,UNTOUCHED,T1,none,34,36,34,36
R00304,0,0,CLONE_INTERVAL,T1,t1_reindent,78,83,78,83
R00304,1,0,MUTATION,T1,t1_reindent,78,83,78,83
R00304,2,1,CLONE_INTERVAL,T3,t3_insert_statement,118,123,118,124
R00304,3,1,MUTATION,T3,t3_insert_statement,,,123,123
R00304,4,-1,UNTOUCHED,T1,none,73,77,73,77
R00304,5,-1,UNTOUCHED,T1,none,84,111,84,111
R00304,6,-1,UNTOUCHED,T1,none,113,117,113,117
R00304,7,-1,UNTOUCHED,T1,none,124,133,125,134
R00305,0,0,CLONE_INTERVAL,T1,t1_reindent,42,49,42,49
R00305,1,0,MUTATION,T1,t1_reindent,42,49,42,49
R00305,2,1,CLONE_INTERVAL,T1,t1_reindent,77,82,77,82
R00305,3,1,MUTATION,T1,t1_reindent,77,82,77,82
R00305,4,-1,UNTOUCHED,T1,none,36,41,36,41
R00305,5,-1,UNTOUCHED,T1,none,50,52,50,52
R00305,6,-1,UNTOUCHED,T1,none,72,76,72,76
R00305,7,-1,UNTOUCHED,T1,none,83,90,83,90
R00306,0,0,CLONE_INTERVAL,T3,t3_delete_statement,30,35,30,34
R00306,1,0,MUTATION,T3,t3_delete_statement,30,30,,
R00306,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,79,84,78,85
R00306,3,1,MUTATION,T3,t3_wrap_statement,,,79,79
R00306,4,-1,UNTOUCHED,T1,none,23,29,23,29
R00306,5,-1,UNTOUCHED,T1,none,36,40,35,39
R00306,6,-1,UNTOUCHED,T1,none,74,78,73,77
R00306,7,-1,UNTOUCHED,T1,none,85,91,86,92
R00307,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,47,53,47,53
R00307,1,0,MUTATION,T2,t2_change_int_literal,48,48,48,48
R00307,2,1,CLONE_INTERVAL,T1,t1_reindent,133,140,133,140
R00307,3,1,MUTATION,T1,t1_reindent,133,140,133,140
R00307,4,-1,UNTOUCHED,T1,none,39,46,39,46
R00307,5,-1,UNTOUCHED,T1,none,54,58,54,58
R00307,6,-1,UNTOUCHED,T1,none,128,132,128,132
R00307,7,-1,UNTOUCHED,T1,none,141,143,141,143
R00308,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,19,14,20
R00308,1,0,MUTATION,T1,t1_add_blank_line,,,17,17
R00308,2,1,CLONE_INTERVAL,T3,t3_insert_statement,88,93,89,94
R00308,3,1,MUTATION,T3,t3_insert_statement,,,95,95
R00308,4,-1,UNTOUCHED,T1,none,9,13,9,13
R00308,5,-1,UNTOUCHED,T1,none,20,34,21,35
R00308,6,-1,UNTOUCHED,T1,none,85,87,86,88
R00308,7,-1,UNTOUCHED,T1,none,94,101,96,103
R00309,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,16,8,16
R00309,1,0,MUTATION,T2,t2_change_int_literal,13,13,13,13
R00309,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,25,33,25,33
R00309,3,1,MUTATION,T2,t2_rename_local_x2,25,25,25,25
R00309,4,1,MUTATION,T2,t2_rename_local_x2,28,30,28,30
R00309,5,-1,UNTOUCHED,T1,none,3,7,3,7
R00309,6,-1,UNTOUCHED,T1,none,17,24,17,24
R00309,7,-1,UNTOUCHED,T1,none,34,36,34,36
R00310,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,14,8,14
R00310,1,0,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00310,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,27,33,27,33
R00310,3,1,MUTATION,T1,t1_add_eol_comment,29,29,29,29
R00310,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00310,5,-1,UNTOUCHED,T1,none,15,26,15,26
R00310,6,-1,UNTOUCHED,T1,none,34,36,34,36
R00311,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,16,8,18
R00311,1,0,MUTATION,T3,t3_wrap_statement,,,9,9
R00311,2,1,CLONE_INTERVAL,T3,t3_delete_statement,49,55,51,56
R00311,3,1,MUTATION,T3,t3_delete_statement,49,49,,
R00311,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00311,5,-1,UNTOUCHED,T1,none,17,48,19,50
R00311,6,-1,UNTOUCHED,T1,none,56,63,57,64
R00312,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,37,49,37,51
R00312,1,0,MUTATION,T3,t3_wrap_statement,,,38,38
R00312,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,57,73,59,75
R00312,3,1,MUTATION,T1,t1_add_eol_comment,73,73,75,75
R00312,4,-1,UNTOUCHED,T1,none,34,36,34,36
R00312,5,-1,UNTOUCHED,T1,none,50,52,52,54
R00312,6,-1,UNTOUCHED,T1,none,54,56,56,58
R00312,7,-1,UNTOUCHED,T1,none,74,76,76,78
R00313,0,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00313,1,0,MUTATION,T3,t3_insert_statement,,,8,8
R00313,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,22,31,23,33
R00313,3,1,MUTATION,T1,t1_add_blank_line,,,32,32
R00313,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00313,5,-1,UNTOUCHED,T1,none,12,14,13,15
R00313,6,-1,UNTOUCHED,T1,none,16,16,16,16
R00313,7,-1,UNTOUCHED,T1,none,17,21,18,22
R00313,8,-1,UNTOUCHED,T1,none,32,38,34,40
R00314,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,19,9,19
R00314,1,0,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00314,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,32,37,32,38
R00314,3,1,MUTATION,T1,t1_add_block_comment,,,35,35
R00314,4,-1,UNTOUCHED,T1,none,4,8,4,8
R00314,5,-1,UNTOUCHED,T1,none,20,31,20,31
R00314,6,-1,UNTOUCHED,T1,none,38,41,39,42
R00315,0,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00315,1,0,MUTATION,T3,t3_insert_statement,,,9,9
R00315,2,1,CLONE_INTERVAL,T3,t3_delete_statement,32,43,33,43
R00315,3,1,MUTATION,T3,t3_delete_statement,35,35,,
R00315,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00315,5,-1,UNTOUCHED,T1,none,14,31,15,32
R00315,6,-1,UNTOUCHED,T1,none,44,46,44,46
R00316,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00316,1,0,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00316,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,16,24,16,24
R00316,3,1,MUTATION,T1,t1_add_eol_comment,19,19,19,19
R00316,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00316,5,-1,UNTOUCHED,T1,none,13,15,13,15
R00316,6,-1,UNTOUCHED,T1,none,25,34,25,34
R00317,0,0,CLONE_INTERVAL,T1,t1_reindent,76,83,76,83
R00317,1,0,MUTATION,T1,t1_reindent,76,83,76,83
R00317,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,117,122,117,122
R00317,3,1,MUTATION,T2,t2_change_string_literal,120,120,120,120
R00317,4,-1,UNTOUCHED,T1,none,70,75,70,75
R00317,5,-1,UNTOUCHED,T1,none,84,95,84,95
R00317,6,-1,UNTOUCHED,T1,none,114,116,114,116
R00317,7,-1,UNTOUCHED,T1,none,123,125,123,125
R00318,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,14,7,14
R00318,1,0,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00318,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,24,31,24,33
R00318,3,1,MUTATION,T3,t3_wrap_statement,,,25,25
R00318,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00318,5,-1,UNTOUCHED,T1,none,15,23,15,23
R00318,6,-1,UNTOUCHED,T1,none,32,36,34,38
R00319,0,0,CLONE_INTERVAL,T3,t3_insert_statement,7,13,7,14
R00319,1,0,MUTATION,T3,t3_insert_statement,,,8,8
R00319,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,58,63,59,66
R00319,3,1,MUTATION,T3,t3_wrap_statement,,,60,60
R00319,4,-1,UNTOUCHED,T1,none,4,6,4,6
R00319,5,-1,UNTOUCHED,T1,none,14,18,15,19
R00319,6,-1,UNTOUCHED,T1,none,53,57,54,58
R00319,7,-1,UNTOUCHED,T1,none,64,73,67,76
R00320,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,14,8,16
R00320,1,0,MUTATION,T3,t3_wrap_statement,,,11,11
R00320,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,18,26,20,29
R00320,3,1,MUTATION,T1,t1_add_block_comment,,,28,28
R00320,4,-1,UNTOUCHED,T1,none,5,7,5,7
R00320,5,-1,UNTOUCHED,T1,none,15,17,17,19
R00320,6,-1,UNTOUCHED,T1,none,27,32,30,35
R00321,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,22,7,22
R00321,1,0,MUTATION,T2,t2_change_string_literal,18,18,18,18
R00321,2,1,CLONE_INTERVAL,T1,t1_reindent,103,108,103,108
R00321,3,1,MUTATION,T1,t1_reindent,103,108,103,108
R00321,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00321,5,-1,UNTOUCHED,T1,none,23,26,23,26
R00321,6,-1,UNTOUCHED,T1,none,99,102,99,102
R00321,7,-1,UNTOUCHED,T1,none,109,115,109,115
R00322,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,15,6,15
R00322,1,0,MUTATION,T2,t2_rename_local_x1,6,6,6,6
R00322,2,0,MUTATION,T2,t2_rename_local_x1,8,11,8,11
R00322,3,1,CLONE_INTERVAL,T2,t2_change_int_literal,19,25,19,25
R00322,4,1,MUTATION,T2,t2_change_int_literal,19,19,19,19
R00322,5,-1,UNTOUCHED,T1,none,3,5,3,5
R00322,6,-1,UNTOUCHED,T1,none,16,18,16,18
R00322,7,-1,UNTOUCHED,T1,none,26,29,26,29
R00323,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,14,19,14,19
R00323,1,0,MUTATION,T2,t2_rename_local_x1,16,17,16,17
R00323,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,143,148,143,148
R00323,3,1,MUTATION,T2,t2_rename_local_x1,146,147,146,147
R00323,4,-1,UNTOUCHED,T1,none,11,13,11,13
R00323,5,-1,UNTOUCHED,T1,none,20,31,20,31
R00323,6,-1,UNTOUCHED,T1,none,136,142,136,142
R00323,7,-1,UNTOUCHED,T1,none,149,152,149,152
R00324,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,10,15,10,16
R00324,1,0,MUTATION,T1,t1_add_blank_line,,,13,13
R00324,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,27,38,28,39
R00324,3,1,MUTATION,T2,t2_rename_local_x2,29,33,30,34
R00324,4,-1,UNTOUCHED,T1,none,7,9,7,9
R00324,5,-1,UNTOUCHED,T1,none,16,26,17,27
R00324,6,-1,UNTOUCHED,T1,none,39,47,40,48
R00325,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,15,7,15
R00325,1,0,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00325,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,24,31,24,32
R00325,3,1,MUTATION,T1,t1_add_block_comment,,,31,31
R00325,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00325,5,-1,UNTOUCHED,T1,none,16,23,16,23
R00325,6,-1,UNTOUCHED,T1,none,32,46,33,47
R00326,0,0,CLONE_INTERVAL,T3,t3_delete_statement,6,12,6,11
R00326,1,0,MUTATION,T3,t3_delete_statement,6,6,,
R00326,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,17,24,16,23
R00326,3,1,MUTATION,T2,t2_change_string_literal,18,18,17,17
R00326,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00326,5,-1,UNTOUCHED,T1,none,13,16,12,15
R00326,6,-1,UNTOUCHED,T1,none,25,35,24,34
R00327,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,31,37,31,37
R00327,1,0,MUTATION,T2,t2_rename_local_x1,31,33,31,33
R00327,2,0,MUTATION,T2,t2_rename_local_x1,35,35,35,35
R00327,3,1,CLONE_INTERVAL,T1,t1_add_eol_comment,62,73,62,73
R00327,4,1,MUTATION,T1,t1_add_eol_comment,70,70,70,70
R00327,5,-1,UNTOUCHED,T1,none,26,30,26,30
R00327,6,-1,UNTOUCHED,T1,none,38,40,38,40
R00327,7,-1,UNTOUCHED,T1,none,58,61,58,61
R00327,8,-1,UNTOUCHED,T1,none,74,79,74,79
R00328,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,15,7,17
R00328,1,0,MUTATION,T3,t3_wrap_statement,,,8,8
R00328,2,1,CLONE_INTERVAL,T3,t3_delete_statement,22,27,24,28
R00328,3,1,MUTATION,T3,t3_delete_statement,27,27,,
R00328,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00328,5,-1,UNTOUCHED,T1,none,16,21,18,23
R00328,6,-1,UNTOUCHED,T1,none,28,31,29,32
R00329,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,17,23,17,25
R00329,1,0,MUTATION,T3,t3_wrap_statement,,,17,17
R00329,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,39,48,41,50
R00329,3,1,MUTATION,T2,t2_change_string_literal,44,44,46,46
R00329,4,-1,UNTOUCHED,T1,none,8,16,8,16
R00329,5,-1,UNTOUCHED,T1,none,24,26,26,28
R00329,6,-1,UNTOUCHED,T1,none,36,38,38,40
R00329,7,-1,UNTOUCHED,T1,none,49,51,51,53
R00330,0,0,CLONE_INTERVAL,T3,t3_insert_statement,12,19,12,19
R00330,1,0,MUTATION,T3,t3_insert_statement,,,20,20
R00330,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,24,41,25,43
R00330,3,1,MUTATION,T1,t1_add_block_comment,,,27,27
R00330,4,-1,UNTOUCHED,T1,none,4,11,4,11
R00330,5,-1,UNTOUCHED,T1,none,20,23,21,24
R00330,6,-1,UNTOUCHED,T1,none,42,48,44,50
R00331,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00331,1,0,MUTATION,T1,t1_add_block_comment,,,11,11
R00331,2,1,CLONE_INTERVAL,T3,t3_insert_statement,17,22,18,24
R00331,3,1,MUTATION,T3,t3_insert_statement,,,19,19
R00331,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00331,5,-1,UNTOUCHED,T1,none,13,16,14,17
R00331,6,-1,UNTOUCHED,T1,none,23,35,25,37
R00332,0,0,CLONE_INTERVAL,T3,t3_delete_statement,16,21,16,20
R00332,1,0,MUTATION,T3,t3_delete_statement,18,18,,
R00332,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,30,42,29,41
R00332,3,1,MUTATION,T2,t2_rename_local_x2,31,35,30,34
R00332,4,1,MUTATION,T2,t2_rename_local_x2,39,39,38,38
R00332,5,-1,UNTOUCHED,T1,none,7,15,7,15
R00332,6,-1,UNTOUCHED,T1,none,22,25,21,24
R00332,7,-1,UNTOUCHED,T1,none,27,29,26,28
R00332,8,-1,UNTOUCHED,T1,none,43,46,42,45
R00333,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00333,1,0,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00333,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,26,33,26,35
R00333,3,1,MUTATION,T3,t3_wrap_statement,,,26,26
R00333,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00333,5,-1,UNTOUCHED,T1,none,14,25,14,25
R00333,6,-1,UNTOUCHED,T1,none,34,38,36,40
R00334,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,15,9,15
R00334,1,0,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00334,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,25,30,25,30
R00334,3,1,MUTATION,T2,t2_change_int_literal,25,25,25,25
R00334,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00334,5,-1,UNTOUCHED,T1,none,16,24,16,24
R00334,6,-1,UNTOUCHED,T1,none,31,38,31,38
R00335,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00335,1,0,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00335,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,17,34,17,34
R00335,3,1,MUTATION,T2,t2_rename_local_x1,30,31,30,31
R00335,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00335,5,-1,UNTOUCHED,T1,none,13,16,13,16
R00335,6,-1,UNTOUCHED,T1,none,35,37,35,37
R00336,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,13,18,13,19
R00336,1,0,MUTATION,T1,t1_add_blank_line,,,15,15
R00336,2,1,CLONE_INTERVAL,T3,t3_delete_statement,22,29,23,29
R00336,3,1,MUTATION,T3,t3_delete_statement,23,23,,
R00336,4,-1,UNTOUCHED,T1,none,6,12,6,12
R00336,5,-1,UNTOUCHED,T1,none,19,21,20,22
R00336,6,-1,UNTOUCHED,T1,none,30,37,30,37
R00337,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,21,38,21,38
R00337,1,0,MUTATION,T2,t2_change_string_literal,23,23,23,23
R00337,2,1,CLONE_INTERVAL,T3,t3_delete_statement,48,53,48,52
R00337,3,1,MUTATION,T3,t3_delete_statement,53,53,,
R00337,4,-1,UNTOUCHED,T1,none,15,20,15,20
R00337,5,-1,UNTOUCHED,T1,none,39,47,39,47
R00337,6,-1,UNTOUCHED,T1,none,54,63,53,62
R00338,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,17,9,19
R00338,1,0,MUTATION,T3,t3_wrap_statement,,,13,13
R00338,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,23,29,25,31
R00338,3,1,MUTATION,T2,t2_rename_local_x1,25,26,27,28
R00338,4,-1,UNTOUCHED,T1,none,4,8,4,8
R00338,5,-1,UNTOUCHED,T1,none,18,22,20,24
R00338,6,-1,UNTOUCHED,T1,none,30,37,32,39
R00339,0,0,CLONE_INTERVAL,T2,t2_rename_local_x3,30,41,30,41
R00339,1,0,MUTATION,T2,t2_rename_local_x3,32,32,32,32
R00339,2,0,MUTATION,T2,t2_rename_local_x3,34,36,34,36
R00339,3,0,MUTATION,T2,t2_rename_local_x3,38,38,38,38
R00339,4,0,MUTATION,T2,t2_rename_local_x3,40,40,40,40
R00339,5,1,CLONE_INTERVAL,T2,t2_rename_local_x1,74,84,74,84
R00339,6,1,MUTATION,T2,t2_rename_local_x1,74,75,74,75
R00339,7,1,MUTATION,T2,t2_rename_local_x1,77,77,77,77
R00339,8,1,MUTATION,T2,t2_rename_local_x1,79,79,79,79
R00339,9,1,MUTATION,T2,t2_rename_local_x1,81,81,81,81
R00339,10,1,MUTATION,T2,t2_rename_local_x1,83,83,83,83
R00339,11,-1,UNTOUCHED,T1,none,26,29,26,29
R00339,12,-1,UNTOUCHED,T1,none,42,45,42,45
R00339,13,-1,UNTOUCHED,T1,none,70,73,70,73
R00339,14,-1,UNTOUCHED,T1,none,85,87,85,87
R00340,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,30,37,30,39
R00340,1,0,MUTATION,T3,t3_wrap_statement,,,31,31
R00340,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,57,63,57,67
R00340,3,1,MUTATION,T3,t3_wrap_statement,,,57,57
R00340,4,-1,UNTOUCHED,T1,none,26,29,26,29
R00340,5,-1,UNTOUCHED,T1,none,38,54,40,56
R00340,6,-1,UNTOUCHED,T1,none,64,70,68,74
R00341,0,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00341,1,0,MUTATION,T1,t1_reindent,10,15,10,15
R00341,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,19,27,19,27
R00341,3,1,MUTATION,T2,t2_change_int_literal,20,20,20,20
R00341,4,-1,UNTOUCHED,T1,none,7,9,7,9
R00341,5,-1,UNTOUCHED,T1,none,16,18,16,18
R00341,6,-1,UNTOUCHED,T1,none,28,45,28,45
R00342,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,11,16,11,18
R00342,1,0,MUTATION,T3,t3_wrap_statement,,,12,12
R00342,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,30,39,32,41
R00342,3,1,MUTATION,T2,t2_change_string_literal,32,32,34,34
R00342,4,-1,UNTOUCHED,T1,none,5,10,5,10
R00342,5,-1,UNTOUCHED,T1,none,17,29,19,31
R00342,6,-1,UNTOUCHED,T1,none,40,50,42,52
R00343,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,12,7,13
R00343,1,0,MUTATION,T1,t1_add_blank_line,,,10,10
R00343,2,1,CLONE_INTERVAL,T3,t3_insert_statement,36,41,37,42
R00343,3,1,MUTATION,T3,t3_insert_statement,,,43,43
R00343,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00343,5,-1,UNTOUCHED,T1,none,13,35,14,36
R00343,6,-1,UNTOUCHED,T1,none,42,57,44,59
R00344,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,96,101,96,102
R00344,1,0,MUTATION,T1,t1_add_block_comment,,,99,99
R00344,2,1,CLONE_INTERVAL,T3,t3_delete_statement,108,113,109,113
R00344,3,1,MUTATION,T3,t3_delete_statement,108,108,,
R00344,4,-1,UNTOUCHED,T1,none,80,95,80,95
R00344,5,-1,UNTOUCHED,T1,none,102,107,103,108
R00344,6,-1,UNTOUCHED,T1,none,114,156,114,156
R00345,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00345,1,0,MUTATION,T1,t1_add_blank_line,,,13,13
R00345,2,1,CLONE_INTERVAL,T3,t3_insert_statement,46,53,47,54
R00345,3,1,MUTATION,T3,t3_insert_statement,,,55,55
R00345,4,-1,UNTOUCHED,T1,none,6,8,6,8
R00345,5,-1,UNTOUCHED,T1,none,15,17,16,18
R00345,6,-1,UNTOUCHED,T1,none,43,45,44,46
R00345,7,-1,UNTOUCHED,T1,none,54,58,56,60
R00346,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00346,1,0,MUTATION,T3,t3_wrap_statement,,,8,8
R00346,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,16,21,18,24
R00346,3,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00346,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00346,5,-1,UNTOUCHED,T1,none,12,15,14,17
R00346,6,-1,UNTOUCHED,T1,none,22,24,25,27
R00347,0,0,CLONE_INTERVAL,T2,t2_rename_local_x3,101,115,101,115
R00347,1,0,MUTATION,T2,t2_rename_local_x3,101,101,101,101
R00347,2,0,MUTATION,T2,t2_rename_local_x3,103,105,103,105
R00347,3,0,MUTATION,T2,t2_rename_local_x3,107,107,107,107
R00347,4,0,MUTATION,T2,t2_rename_local_x3,109,110,109,110
R00347,5,0,MUTATION,T2,t2_rename_local_x3,112,114,112,114
R00347,6,1,CLONE_INTERVAL,T3,t3_delete_statement,152,157,152,156
R00347,7,1,MUTATION,T3,t3_delete_statement,157,157,,
R00347,8,-1,UNTOUCHED,T1,none,98,100,98,100
R00347,9,-1,UNTOUCHED,T1,none,116,121,116,121
R00347,10,-1,UNTOUCHED,T1,none,149,151,149,151
R00347,11,-1,UNTOUCHED,T1,none,158,163,157,162
R00348,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,65,71,65,73
R00348,1,0,MUTATION,T3,t3_wrap_statement,,,66,66
R00348,2,1,CLONE_INTERVAL,T3,t3_delete_statement,148,153,150,154
R00348,3,1,MUTATION,T3,t3_delete_statement,153,153,,
R00348,4,-1,UNTOUCHED,T1,none,59,64,59,64
R00348,5,-1,UNTOUCHED,T1,none,72,76,74,78
R00348,6,-1,UNTOUCHED,T1,none,125,147,127,149
R00348,7,-1,UNTOUCHED,T1,none,154,156,155,157
R00349,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00349,1,0,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00349,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,19,28,19,28
R00349,3,1,MUTATION,T2,t2_change_string_literal,21,21,21,21
R00349,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00349,5,-1,UNTOUCHED,T1,none,14,18,14,18
R00349,6,-1,UNTOUCHED,T1,none,29,33,29,33
R00350,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,20,9,21
R00350,1,0,MUTATION,T1,t1_add_blank_line,,,15,15
R00350,2,1,CLONE_INTERVAL,T1,t1_reindent,31,38,32,39
R00350,3,1,MUTATION,T1,t1_reindent,31,38,32,39
R00350,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00350,5,-1,UNTOUCHED,T1,none,21,30,22,31
R00350,6,-1,UNTOUCHED,T1,none,39,41,40,42
R00351,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00351,1,0,MUTATION,T1,t1_add_eol_comment,10,10,10,10
