pair_id,expected,band,status,detected,type_hit,found_types,best_coverage,wall_ms
MT3_019499,T3,MT3,ok,False,False,T2,0.32,1216
MT3_019500,T3,MT3,ok,False,False,,0.00,156
MT3_019501,T3,MT3,ok,False,False,,0.00,353
MT3_019502,T3,MT3,ok,False,False,,0.00,196
MT3_019503,T3,MT3,ok,False,False,,0.00,777
MT3_019504,T3,MT3,ok,False,False,,0.00,550
MT3_019505,T3,MT3,ok,False,False,T2,0.22,593
MT3_019506,T3,MT3,ok,False,False,T2,0.37,589
MT3_019507,T3,MT3,ok,False,False,T2,0.11,527
MT3_019508,T3,MT3,ok,False,False,,0.00,548
MT3_019509,T3,MT3,ok,False,False,,0.00,50056
MT3_019510,T3,MT3,ok,True,True,T3,0.82,41748
MT3_019511,T3,MT3,ok,True,True,T3,1.00,49053
MT3_019512,T3,MT3,ok,True,True,T3,0.83,50159
MT3_019513,T3,MT3,ok,False,False,,0.00,48037
MT3_019514,T3,MT3,ok,False,False,,0.00,49674
MT3_019515,T3,MT3,ok,False,False,,0.00,47919
MT3_019516,T3,MT3,ok,True,True,T3,0.83,44833
MT3_019517,T3,MT3,ok,False,False,,0.00,51155
MT3_019518,T3,MT3,ok,False,False,T2;T3,0.50,374
MT3_019519,T3,MT3,ok,True,True,T3,1.00,48955
MT3_019520,T3,MT3,ok,True,True,T3,1.00,47683
MT3_019521,T3,MT3,ok,False,False,,0.00,48961
MT3_019522,T3,MT3,ok,True,True,T3,0.83,50247
MT3_019523,T3,MT3,ok,True,True,T3,0.82,49954
MT3_019524,T3,MT3,ok,False,False,,0.00,46001
MT3_019525,T3,MT3,ok,False,False,,0.00,52601
MT3_019526,T3,MT3,ok,True,True,T3,0.80,43054
MT3_019527,T3,MT3,ok,False,False,,0.00,50448
MT3_019528,T3,MT3,ok,True,True,T3,0.89,50979
MT3_019529,T3,MT3,ok,False,False,T2,0.07,1248
MT3_019530,T3,MT3,ok,False,False,T2;T3,0.69,817
MT3_019531,T3,MT3,ok,False,False,T2,0.07,1017
MT3_019532,T3,MT3,ok,False,False,,0.00,43761
MT3_019533,T3,MT3,ok,True,True,T2;T3,1.00,939
MT3_019534,T3,MT3,ok,False,False,T2,0.07,664
MT3_019535,T3,MT3,ok,True,True,T3,0.89,49177
MT3_019536,T3,MT3,ok,True,True,T3,0.89,49439
MT3_019537,T3,MT3,ok,True,True,T3,0.89,47573
MT3_019538,T3,MT3,ok,False,False,T2,0.06,1056
MT3_019539,T3,MT3,ok,True,True,T3,0.90,52087
MT3_019540,T3,MT3,ok,True,True,T2;T3,0.97,667
MT3_019541,T3,MT3,ok,True,True,T3,0.89,49785
MT3_019542,T3,MT3,ok,False,False,,0.00,43917
MT3_019543,T3,MT3,ok,False,False,,0.00,48720
MT3_019544,T3,MT3,ok,False,False,,0.00,51997
MT3_019545,T3,MT3,ok,True,True,T3,0.89,49343
MT3_019546,T3,MT3,ok,True,True,T3,0.89,50584
MT3_019547,T3,MT3,ok,True,True,T3,0.89,46310
MT3_019548,T3,MT3,ok,False,False,T2,0.12,666
MT3_019549,T3,MT3,ok,True,True,T3,0.90,53004
MT3_019550,T3,MT3,ok,True,True,T3,0.80,42968
MT3_019551,T3,MT3,ok,True,True,T2;T3,1.00,988
MT3_019552,T3,MT3,ok,False,False,T2,0.10,956
MT3_019553,T3,MT3,ok,True,True,T3,1.00,49625
MT3_019554,T3,MT3,ok,False,False,T2,0.17,609
MT3_019555,T3,MT3,ok,False,False,T1;T3,0.56,711
MT3_019556,T3,MT3,ok,False,False,T2,0.15,428
MT3_019557,T3,MT3,ok,False,False,T2,0.15,650
MT3_019558,T3,MT3,ok,False,False,T2;T3,0.67,440
MT3_019559,T3,MT3,ok,False,False,T2,0.13,724
MT3_019560,T3,MT3,ok,False,False,,0.00,52297
MT3_019561,T3,MT3,ok,True,True,T3,1.00,49904
MT3_019562,T3,MT3,ok,False,False,,0.00,51956
MT3_019563,T3,MT3,ok,True,True,T3,1.00,51380
MT3_019564,T3,MT3,ok,True,True,T3,0.83,43489
MT3_019565,T3,MT3,ok,False,False,T2,0.15,666
MT3_019566,T3,MT3,ok,True,True,T3,1.00,44218
MT3_019567,T3,MT3,ok,False,False,T2,0.15,613
MT3_019568,T3,MT3,ok,False,False,,0.00,50895
MT3_019569,T3,MT3,ok,True,True,T3,1.00,49096
MT3_019570,T3,MT3,ok,True,True,T3,1.00,53103
MT3_019571,T3,MT3,ok,False,False,T2,0.10,692
MT3_019572,T3,MT3,ok,False,False,,0.00,47284
MT3_019573,T3,MT3,ok,False,False,T1;T2,0.14,508
MT3_019574,T3,MT3,ok,False,False,T3,0.50,282
MT3_019575,T3,MT3,ok,False,False,,0.00,50720
MT3_019576,T3,MT3,ok,True,True,T3,1.00,50135
MT3_019577,T3,MT3,ok,False,False,T2,0.11,751
MT3_019578,T3,MT3,ok,True,True,T3,1.00,50020
MT3_019579,T3,MT3,ok,True,True,T2;T3,1.00,639
MT3_019580,T3,MT3,ok,True,True,T3,0.83,45924
MT3_019581,T3,MT3,ok,False,False,,0.00,51462
MT3_019582,T3,MT3,ok,True,True,T3,1.00,45110
MT3_019583,T3,MT3,ok,True,True,T3,0.85,51773
MT3_019584,T3,MT3,ok,True,True,T3,1.00,52416
MT3_019585,T3,MT3,ok,False,False,,0.00,49077
MT3_019586,T3,MT3,ok,False,False,,0.00,47710
MT3_019587,T3,MT3,ok,False,False,,0.00,48573
MT3_019588,T3,MT3,ok,True,True,T2;T3,1.00,401
MT3_019589,T3,MT3,ok,True,True,T3,1.00,331
MT3_019590,T3,MT3,ok,True,True,T3,1.00,45231
MT3_019591,T3,MT3,ok,True,True,T3,0.82,53204
MT3_019592,T3,MT3,ok,True,True,T3,0.82,50524
MT3_019593,T3,MT3,ok,True,True,T3,1.00,327
MT3_019594,T3,MT3,ok,True,True,T3,0.80,49571
MT3_019595,T3,MT3,ok,True,True,T3,0.80,48517
MT3_019596,T3,MT3,ok,True,True,T3,1.00,41758
MT3_019597,T3,MT3,ok,True,True,T3,0.82,52604
MT3_019598,T3,MT3,ok,True,True,T3,1.00,47927
MT3_019599,T3,MT3,ok,True,True,T3,1.00,49010
MT3_019600,T3,MT3,ok,False,False,,0.00,49994
MT3_019601,T3,MT3,ok,True,True,T3,1.00,52980
MT3_019602,T3,MT3,ok,False,False,,0.00,51868
MT3_019603,T3,MT3,ok,True,True,T3,0.82,50303
MT3_019604,T3,MT3,ok,True,True,T3,0.82,44003
MT3_019605,T3,MT3,ok,True,True,T3,1.00,365
MT3_019606,T3,MT3,ok,False,False,,0.00,44983
MT3_019607,T3,MT3,ok,True,True,T3,0.82,50160
MT3_019608,T3,MT3,ok,True,True,T3,0.82,52513
MT3_019609,T3,MT3,ok,True,True,T3,1.00,47593
MT3_019610,T3,MT3,ok,True,True,T3,0.82,49880
MT3_019611,T3,MT3,ok,True,True,T3,1.00,52363
MT3_019612,T3,MT3,ok,False,False,,0.00,44082
MT3_019613,T3,MT3,ok,True,True,T3,1.00,47089
MT3_019614,T3,MT3,ok,True,True,T3,0.82,44850
MT3_019615,T3,MT3,ok,True,True,T3,1.00,52942
MT3_019616,T3,MT3,ok,True,True,T1;T3,1.00,444
MT3_019617,T3,MT3,ok,True,True,T3,1.00,702
MT3_019618,T3,MT3,ok,False,False,,0.00,757
MT3_019619,T3,MT3,ok,True,True,T1;T3,1.00,340
MT3_019620,T3,MT3,ok,True,True,T1;T3,1.00,332
MT3_019621,T3,MT3,ok,True,True,T3,1.00,307
MT3_019622,T3,MT3,ok,False,False,T2,0.17,403
MT3_019623,T3,MT3,ok,True,True,T3,1.00,286
MT3_019624,T3,MT3,ok,True,True,T3,1.00,300
MT3_019625,T3,MT3,ok,True,True,T3,1.00,256
MT3_019626,T3,MT3,ok,True,True,T1;T3,1.00,619
MT3_019627,T3,MT3,ok,False,False,T2,0.17,569
MT3_019628,T3,MT3,ok,True,True,T3,1.00,215
MT3_019629,T3,MT3,ok,True,True,T3,1.00,348
MT3_019630,T3,MT3,ok,False,False,T2,0.17,221
MT3_019631,T3,MT3,ok,True,True,T3,1.00,412
MT3_019632,T3,MT3,ok,True,True,T3,1.00,553
MT3_019633,T3,MT3,ok,True,True,T3,1.00,658
MT3_019634,T3,MT3,ok,True,True,T1;T3,0.73,518
MT3_019635,T3,MT3,ok,True,True,T3,1.00,597
MT3_019636,T3,MT3,ok,True,True,T3,1.00,179
MT3_019637,T3,MT3,ok,False,False,T2,0.17,545
MT3_019638,T3,MT3,ok,True,True,T3,1.00,176
MT3_019639,T3,MT3,ok,True,True,T3,1.00,338
MT3_019640,T3,MT3,ok,True,True,T1;T3,1.00,379
MT3_019641,T3,MT3,ok,False,False,T2,0.10,771
MT3_019642,T3,MT3,ok,False,False,T2,0.09,779
MT3_019643,T3,MT3,ok,False,False,T2,0.06,575
MT3_019644,T3,MT3,ok,False,False,T2,0.10,591
MT3_019645,T3,MT3,ok,False,False,T2,0.10,1124
MT3_019646,T3,MT3,ok,False,False,,0.00,48389
MT3_019647,T3,MT3,ok,False,False,T2,0.06,554
MT3_019648,T3,MT3,ok,False,False,T2,0.10,972
MT3_019649,T3,MT3,ok,False,False,T2,0.10,748
MT3_019650,T3,MT3,ok,False,False,T2,0.05,1242
MT3_019651,T3,MT3,ok,True,True,T3,0.84,49099
MT3_019652,T3,MT3,ok,True,True,T3,0.84,40932
MT3_019653,T3,MT3,ok,False,False,,0.00,51364
MT3_019654,T3,MT3,ok,False,False,T2,0.10,722
MT3_019655,T3,MT3,ok,False,False,T2,0.05,759
MT3_019656,T3,MT3,ok,False,False,T2,0.09,870
MT3_019657,T3,MT3,ok,False,False,,0.00,47352
MT3_019658,T3,MT3,ok,True,True,T1;T2;T3,1.00,535
MT3_019659,T3,MT3,ok,True,True,T1;T2;T3,1.00,367
MT3_019660,T3,MT3,ok,True,True,T1;T3,1.00,299
MT3_019661,T3,MT3,ok,True,True,T1;T2;T3,1.00,421
MT3_019662,T3,MT3,ok,True,True,T1;T3,0.89,236
MT3_019663,T3,MT3,ok,False,False,T2,0.26,385
MT3_019664,T3,MT3,ok,True,True,T3,1.00,350
MT3_019665,T3,MT3,ok,True,True,T1;T3,1.00,378
MT3_019666,T3,MT3,ok,True,True,T3,0.92,49458
MT3_019667,T3,MT3,ok,False,False,T2,0.15,763
MT3_019668,T3,MT3,ok,False,False,,0.00,43326
MT3_019669,T3,MT3,ok,False,False,,0.00,1001
MT3_019670,T3,MT3,ok,False,False,,0.00,668
MT3_019671,T3,MT3,ok,False,False,T2,0.19,145
MT3_019672,T3,MT3,ok,False,False,T2,0.14,133
MT3_019673,T3,MT3,ok,False,False,T2,0.21,221
MT3_019674,T3,MT3,ok,True,True,T2;T3,0.95,447
MT3_019675,T3,MT3,ok,False,False,T2,0.24,497
MT3_019676,T3,MT3,ok,True,True,T2;T3,0.95,279
MT3_019677,T3,MT3,ok,True,True,T3,0.95,695
MT3_019678,T3,MT3,ok,False,False,T2,0.32,376
MT3_019679,T3,MT3,ok,True,True,T2;T3,0.95,540
MT3_019680,T3,MT3,ok,True,True,T2;T3,0.95,486
MT3_019681,T3,MT3,ok,True,True,T2;T3,0.95,689
MT3_019682,T3,MT3,ok,False,False,T2,0.30,482
MT3_019683,T3,MT3,ok,False,False,T2,0.24,419
MT3_019684,T3,MT3,ok,True,True,T2;T3,0.95,293
MT3_019685,T3,MT3,ok,False,False,,0.00,311
MT3_019686,T3,MT3,ok,False,False,T2,0.23,528
MT3_019687,T3,MT3,ok,False,False,T2,0.27,876
MT3_019688,T3,MT3,ok,False,False,T1,0.32,311
MT3_019689,T3,MT3,ok,False,False,T2,0.29,470
MT3_019690,T3,MT3,ok,False,False,T2,0.23,844
MT3_019691,T3,MT3,ok,True,True,T2;T3,0.95,650
MT3_019692,T3,MT3,ok,True,True,T2;T3,0.95,381
MT3_019693,T3,MT3,ok,True,True,T2;T3,0.95,394
MT3_019694,T3,MT3,ok,False,False,T2,0.08,344
MT3_019695,T3,MT3,ok,False,False,T2,0.29,736
MT3_019696,T3,MT3,ok,True,True,T2;T3,0.74,332
MT3_019697,T3,MT3,ok,True,True,T3,0.95,894
MT3_019698,T3,MT3,ok,False,False,T2,0.32,450
MT3_019699,T3,MT3,ok,False,False,T2,0.25,431
MT3_019700,T3,MT3,ok,False,False,,0.00,41681
MT3_019701,T3,MT3,ok,True,True,T3,0.85,47749
MT3_019702,T3,MT3,ok,False,False,,0.00,292
MT3_019703,T3,MT3,ok,True,True,T2;T3,1.00,840
MT3_019704,T3,MT3,ok,True,True,T3,0.73,51247
MT3_019705,T3,MT3,ok,False,False,T2,0.32,337
MT3_019706,T3,MT3,ok,False,False,T3,0.57,434
MT3_019707,T3,MT3,ok,False,False,T2,0.08,521
MT3_019708,T3,MT3,ok,False,False,,0.00,43000
MT3_019709,T3,MT3,ok,True,True,T2;T3,1.00,524
MT3_019710,T3,MT3,ok,False,False,,0.00,46611
MT3_019711,T3,MT3,ok,False,False,T2,0.19,754
MT3_019712,T3,MT3,ok,True,True,T3,1.00,51019
MT3_019713,T3,MT3,ok,False,False,T2,0.22,575
MT3_019714,T3,MT3,ok,False,False,T2,0.22,767
MT3_019715,T3,MT3,ok,False,False,T2,0.07,605
MT3_019716,T3,MT3,ok,False,False,T2,0.22,454
MT3_019717,T3,MT3,ok,False,False,T2,0.07,785
MT3_019718,T3,MT3,ok,False,False,T2,0.22,451
MT3_019719,T3,MT3,ok,False,False,T2,0.14,774
MT3_019720,T3,MT3,ok,False,False,T2,0.22,650
MT3_019721,T3,MT3,ok,False,False,T2,0.22,590
MT3_019722,T3,MT3,ok,False,False,T2,0.22,658
MT3_019723,T3,MT3,ok,False,False,T2,0.22,760
MT3_019724,T3,MT3,ok,False,False,T2,0.22,411
MT3_019725,T3,MT3,ok,False,False,T2,0.22,582
MT3_019726,T3,MT3,ok,False,False,T2,0.22,478
MT3_019727,T3,MT3,ok,False,False,T2,0.22,698
MT3_019728,T3,MT3,ok,False,False,T2,0.19,724
MT3_019729,T3,MT3,ok,False,False,T2,0.23,775
MT3_019730,T3,MT3,ok,False,False,T2,0.22,726
MT3_019731,T3,MT3,ok,False,False,T2,0.14,615
MT3_019732,T3,MT3,ok,False,False,T2,0.21,569
MT3_019733,T3,MT3,ok,False,False,T2,0.22,645
MT3_019734,T3,MT3,ok,False,False,T2,0.22,416
MT3_019735,T3,MT3,ok,False,False,T2,0.22,927
MT3_019736,T3,MT3,ok,False,False,T2,0.22,659
MT3_019737,T3,MT3,ok,False,False,T2,0.22,566
MT3_019738,T3,MT3,ok,False,False,T2,0.22,730
MT3_019739,T3,MT3,ok,False,False,T2,0.22,551
MT3_019740,T3,MT3,ok,False,False,T2,0.22,389
MT3_019741,T3,MT3,ok,False,False,T2,0.07,635
MT3_019742,T3,MT3,ok,False,False,T2,0.22,470
MT3_019743,T3,MT3,ok,False,False,T1;T2,0.11,910
MT3_019744,T3,MT3,ok,False,False,T2,0.22,583
MT3_019745,T3,MT3,ok,False,False,T2,0.22,576
MT3_019746,T3,MT3,ok,False,False,T2,0.22,743
MT3_019747,T3,MT3,ok,False,False,T2,0.07,919
MT3_019748,T3,MT3,ok,False,False,T2,0.37,415
MT3_019749,T3,MT3,ok,False,False,T2,0.11,829
MT3_019750,T3,MT3,ok,False,False,,0.00,603
MT3_019751,T3,MT3,ok,False,False,T2,0.37,824
MT3_019752,T3,MT3,ok,False,False,T2,0.11,630
MT3_019753,T3,MT3,ok,False,False,,0.00,925
MT3_019754,T3,MT3,ok,True,True,T3,1.00,47907
MT3_019755,T3,MT3,ok,True,True,T3,1.00,48854
MT3_019756,T3,MT3,ok,False,False,,0.00,41727
MT3_019757,T3,MT3,ok,False,False,T1;T2;T3,0.57,320
MT3_019758,T3,MT3,ok,True,True,T3,1.00,43557
MT3_019759,T3,MT3,ok,True,True,T3,1.00,51247
MT3_019760,T3,MT3,ok,True,True,T3,1.00,51444
MT3_019761,T3,MT3,ok,False,False,T3,0.60,542
MT3_019762,T3,MT3,ok,True,True,T2;T3,1.00,494
MT3_019763,T3,MT3,ok,True,True,T3,1.00,49416
MT3_019764,T3,MT3,ok,True,True,T3,1.00,41137
MT3_019765,T3,MT3,ok,True,True,T3,1.00,50114
MT3_019766,T3,MT3,ok,True,True,T3,1.00,46312
MT3_019767,T3,MT3,ok,True,True,T3,0.80,48531
MT3_019768,T3,MT3,ok,True,True,T3,1.00,49964
MT3_019769,T3,MT3,ok,True,True,T3,1.00,48686
MT3_019770,T3,MT3,ok,True,True,T3,1.00,47904
MT3_019771,T3,MT3,ok,True,True,T3,1.00,47817
MT3_019772,T3,MT3,ok,False,False,T2;T3,0.54,212
MT3_019773,T3,MT3,ok,False,False,,0.00,50198
MT3_019774,T3,MT3,ok,False,False,T2,0.17,202
MT3_019775,T3,MT3,ok,False,False,,0.00,48404
MT3_019776,T3,MT3,ok,False,False,T3,0.60,515
MT3_019777,T3,MT3,ok,False,False,T2,0.08,662
MT3_019778,T3,MT3,ok,False,False,T2,0.23,536
MT3_019779,T3,MT3,ok,False,False,T2,0.23,879
MT3_019780,T3,MT3,ok,False,False,,0.00,420
MT3_019781,T3,MT3,ok,False,False,T2,0.24,477
MT3_019782,T3,MT3,ok,False,False,T2,0.32,318
MT3_019783,T3,MT3,ok,False,False,T2,0.31,514
MT3_019784,T3,MT3,ok,True,True,T2;T3,1.00,690
MT3_019785,T3,MT3,ok,True,True,T3,1.00,48880
MT3_019786,T3,MT3,ok,True,True,T3,1.00,50560
MT3_019787,T3,MT3,ok,True,True,T3,1.00,48118
MT3_019788,T3,MT3,ok,True,True,T2;T3,1.00,274
MT3_019789,T3,MT3,ok,True,True,T3,1.00,47865
MT3_019790,T3,MT3,ok,True,True,T3,1.00,44771
MT3_019791,T3,MT3,ok,True,True,T3,1.00,48670
MT3_019792,T3,MT3,ok,True,True,T3,1.00,47408
MT3_019793,T3,MT3,ok,True,True,T3,1.00,49064
MT3_019794,T3,MT3,ok,False,False,,0.00,50309
MT3_019795,T3,MT3,ok,True,True,T1;T3,1.00,540
MT3_019796,T3,MT3,ok,True,True,T3,1.00,45909
MT3_019797,T3,MT3,ok,True,True,T3,1.00,50285
MT3_019798,T3,MT3,ok,False,False,,0.00,46334
MT3_019799,T3,MT3,ok,False,False,,0.00,50951
MT3_019800,T3,MT3,ok,True,True,T3,1.00,41615
MT3_019801,T3,MT3,ok,True,True,T3,1.00,49638
MT3_019802,T3,MT3,ok,False,False,,0.00,51507
MT3_019803,T3,MT3,ok,True,True,T2;T3,1.00,548
MT3_019804,T3,MT3,ok,True,True,T3,1.00,46010
MT3_019805,T3,MT3,ok,True,True,T3,1.00,49316
MT3_019806,T3,MT3,ok,True,True,T3,1.00,44440
MT3_019807,T3,MT3,ok,True,True,T3,1.00,52061
MT3_019808,T3,MT3,ok,False,False,,0.00,42505
MT3_019809,T3,MT3,ok,True,True,T3,1.00,632
MT3_019810,T3,MT3,ok,True,True,T3,1.00,53375
MT3_019811,T3,MT3,ok,False,False,,0.00,50274
MT3_019812,T3,MT3,ok,False,False,,0.00,44122
MT3_019813,T3,MT3,ok,True,True,T3,1.00,48059
MT3_019814,T3,MT3,ok,True,True,T3,1.00,44651
MT3_019815,T3,MT3,ok,True,True,T1;T2;T3,1.00,569
MT3_019816,T3,MT3,ok,False,False,T1;T2,0.23,490
MT3_019817,T3,MT3,ok,False,False,T1,0.30,785
MT3_019818,T3,MT3,ok,True,True,T3,1.00,479
MT3_019819,T3,MT3,ok,True,True,T3,1.00,518
MT3_019820,T3,MT3,ok,True,True,T3,1.00,286
MT3_019821,T3,MT3,ok,True,True,T3,1.00,435
MT3_019822,T3,MT3,ok,True,True,T3,1.00,379
MT3_019823,T3,MT3,ok,True,True,T3,1.00,447
MT3_019824,T3,MT3,ok,True,True,T2;T3,1.00,283
MT3_019825,T3,MT3,ok,False,False,T2,0.17,365
MT3_019826,T3,MT3,ok,True,True,T2;T3,1.00,433
MT3_019827,T3,MT3,ok,True,True,T3,1.00,417
MT3_019828,T3,MT3,ok,False,False,T2,0.11,439
MT3_019829,T3,MT3,ok,False,False,T2,0.27,721
MT3_019830,T3,MT3,ok,False,False,T1;T2,0.33,285
MT3_019831,T3,MT3,ok,False,False,T1;T3,0.57,357
MT3_019832,T3,MT3,ok,True,True,T2;T3,1.00,279
MT3_019833,T3,MT3,ok,False,False,T2,0.08,448
MT3_019834,T3,MT3,ok,True,True,T3,1.00,701
MT3_019835,T3,MT3,ok,False,False,T2,0.33,317
MT3_019836,T3,MT3,ok,True,True,T3,1.00,384
MT3_019837,T3,MT3,ok,True,True,T2;T3,1.00,415
MT3_019838,T3,MT3,ok,False,False,,0.00,365
MT3_019839,T3,MT3,ok,True,True,T3,1.00,415
MT3_019840,T3,MT3,ok,False,False,T2,0.32,326
MT3_019841,T3,MT3,ok,True,True,T2;T3,1.00,405
MT3_019842,T3,MT3,ok,True,True,T3,1.00,643
MT3_019843,T3,MT3,ok,False,False,T1;T2,0.08,1625
MT3_019844,T3,MT3,ok,False,False,T2,0.20,203
MT3_019845,T3,MT3,ok,True,True,T2;T3,1.00,338
MT3_019846,T3,MT3,ok,True,True,T2;T3,0.80,149
MT3_019847,T3,MT3,ok,True,True,T2;T3,1.00,281
MT3_019848,T3,MT3,ok,False,False,T1;T2,0.09,549
MT3_019849,T3,MT3,ok,False,False,T2,0.06,714
MT3_019850,T3,MT3,ok,False,False,T2,0.06,721
MT3_019851,T3,MT3,ok,False,False,T2,0.06,718
MT3_019852,T3,MT3,ok,False,False,T2,0.06,513
MT3_019853,T3,MT3,ok,False,False,T2,0.09,794
MT3_019854,T3,MT3,ok,False,False,T2,0.05,1037
MT3_019855,T3,MT3,ok,False,False,T2,0.09,921
MT3_019856,T3,MT3,ok,False,False,T2,0.06,618
MT3_019857,T3,MT3,ok,False,False,T2,0.09,637
MT3_019858,T3,MT3,ok,False,False,T2,0.11,1257
MT3_019859,T3,MT3,ok,False,False,T2,0.06,743
MT3_019860,T3,MT3,ok,False,False,T2,0.05,767
MT3_019861,T3,MT3,ok,False,False,T2,0.08,672
MT3_019862,T3,MT3,ok,True,True,T3,1.00,340
MT3_019863,T3,MT3,ok,False,False,T2,0.08,446
MT3_019864,T3,MT3,ok,False,False,T2,0.08,411
MT3_019865,T3,MT3,ok,False,False,T2,0.04,615
MT3_019866,T3,MT3,ok,False,False,T2,0.37,622
MT3_019867,T3,MT3,ok,False,False,T2,0.11,777
MT3_019868,T3,MT3,ok,False,False,,0.00,588
MT3_019869,T3,MT3,ok,True,True,T3,1.00,51048
MT3_019870,T3,MT3,ok,False,False,T2,0.08,585
MT3_019871,T3,MT3,ok,False,False,T2,0.07,809
MT3_019872,T3,MT3,ok,False,False,T2,0.08,475
MT3_019873,T3,MT3,ok,False,False,T2,0.06,967
MT3_019874,T3,MT3,ok,False,False,T2,0.08,639
MT3_019875,T3,MT3,ok,False,False,T2,0.08,937
MT3_019876,T3,MT3,ok,False,False,T2,0.08,576
MT3_019877,T3,MT3,ok,False,False,T2,0.37,674
MT3_019878,T3,MT3,ok,False,False,T2,0.11,413
MT3_019879,T3,MT3,ok,False,False,,0.00,860
MT3_019880,T3,MT3,ok,True,True,T2;T3,1.00,435
MT3_019881,T3,MT3,ok,True,True,T3,1.00,51050
MT3_019882,T3,MT3,ok,False,False,T2,0.19,438
MT3_019883,T3,MT3,ok,False,False,T2,0.19,515
MT3_019884,T3,MT3,ok,False,False,T2,0.17,235
MT3_019885,T3,MT3,ok,True,True,T3,1.00,755
MT3_019886,T3,MT3,ok,False,False,,0.00,449
MT3_019887,T3,MT3,ok,False,False,,0.00,48803
MT3_019888,T3,MT3,ok,True,True,T3,1.00,44980
MT3_019889,T3,MT3,ok,False,False,T2,0.38,470
MT3_019890,T3,MT3,ok,False,False,T3,0.57,416
MT3_019891,T3,MT3,ok,False,False,,0.00,50292
MT3_019892,T3,MT3,ok,False,False,T2,0.08,389
MT3_019893,T3,MT3,ok,True,True,T3,1.00,49076
MT3_019894,T3,MT3,ok,False,False,,0.00,44394
MT3_019895,T3,MT3,ok,True,True,T3,1.00,48432
MT3_019896,T3,MT3,ok,True,True,T2;T3,1.00,400
MT3_019897,T3,MT3,ok,True,True,T3,1.00,47591
MT3_019898,T3,MT3,ok,False,False,,0.00,885
MT3_019899,T3,MT3,ok,False,False,,0.00,50130
MT3_019900,T3,MT3,ok,False,False,T2,0.19,233
MT3_019901,T3,MT3,ok,True,True,T3,1.00,53587
MT3_019902,T3,MT3,ok,True,True,T2;T3,0.80,286
MT3_019903,T3,MT3,ok,False,False,,0.00,48797
MT3_019904,T3,MT3,ok,True,True,T2;T3,1.00,335
MT3_019905,T3,MT3,ok,False,False,,0.00,52673
MT3_019906,T3,MT3,ok,True,True,T3,1.00,53490
MT3_019907,T3,MT3,ok,True,True,T3,1.00,50710
MT3_019908,T3,MT3,ok,True,True,T3,1.00,44960
MT3_019909,T3,MT3,ok,False,False,T1;T2;T3,0.47,300
MT3_019910,T3,MT3,ok,True,True,T3,1.00,45548
MT3_019911,T3,MT3,ok,True,True,T3,1.00,50003
MT3_019912,T3,MT3,ok,False,False,,0.00,42630
MT3_019913,T3,MT3,ok,True,True,T3,1.00,549
MT3_019914,T3,MT3,ok,False,False,T1;T3,0.56,839
MT3_019915,T3,MT3,ok,False,False,T1;T3,0.56,656
MT3_019916,T3,MT3,ok,False,False,T1;T3,0.56,227
MT3_019917,T3,MT3,ok,False,False,T1;T2,0.13,415
MT3_019918,T3,MT3,ok,False,False,T1;T3,0.56,264
MT3_019919,T3,MT3,ok,False,False,T1;T3,0.56,682
MT3_019920,T3,MT3,ok,False,False,T1;T3,0.56,321
MT3_019921,T3,MT3,ok,False,False,T1;T3,0.56,842
MT3_019922,T3,MT3,ok,False,False,T2;T3,0.56,693
MT3_019923,T3,MT3,ok,True,True,T3,1.00,612
MT3_019924,T3,MT3,ok,True,True,T3,0.86,41883
MT3_019925,T3,MT3,ok,True,True,T3,0.86,52086
MT3_019926,T3,MT3,ok,False,False,,0.00,45011
MT3_019927,T3,MT3,ok,False,False,T1;T2,0.20,370
MT3_019928,T3,MT3,ok,True,True,T3,0.86,43381
MT3_019929,T3,MT3,ok,True,True,T3,0.86,50176
MT3_019930,T3,MT3,ok,True,True,T3,0.83,52508
MT3_019931,T3,MT3,ok,True,True,T1;T3,1.00,475
MT3_019932,T3,MT3,ok,True,True,T2;T3,1.00,395
MT3_019933,T3,MT3,ok,False,False,T1;T2,0.27,664
MT3_019934,T3,MT3,ok,False,False,T2,0.35,308
MT3_019935,T3,MT3,ok,False,False,T2,0.29,434
MT3_019936,T3,MT3,ok,False,False,T2,0.08,454
MT3_019937,T3,MT3,ok,True,True,T3,1.00,886
MT3_019938,T3,MT3,ok,True,True,T2;T3,1.00,616
MT3_019939,T3,MT3,ok,False,False,T2,0.32,838
MT3_019940,T3,MT3,ok,False,False,T2,0.19,330
MT3_019941,T3,MT3,ok,True,True,T2;T3,1.00,522
MT3_019942,T3,MT3,ok,False,False,T2,0.22,251
MT3_019943,T3,MT3,ok,False,False,T2,0.12,477
MT3_019944,T3,MT3,ok,False,False,T2,0.24,370
MT3_019945,T3,MT3,ok,True,True,T3,1.00,49033
MT3_019946,T3,MT3,ok,True,True,T3,1.00,49663
MT3_019947,T3,MT3,ok,False,False,T1;T2,0.29,529
MT3_019948,T3,MT3,ok,True,True,T3,1.00,43608
MT3_019949,T3,MT3,ok,True,True,T2;T3,1.00,590
MT3_019950,T3,MT3,ok,True,True,T3,1.00,239
MT3_019951,T3,MT3,ok,False,False,T2,0.13,355
MT3_019952,T3,MT3,ok,True,True,T3,0.85,43573
MT3_019953,T3,MT3,ok,False,False,T1;T2,0.21,369
