pair_id,expected_type,band,functionality_id,sim_both,bcb_f1,bcb_f2
MT3_008124,T3,MT3,4,0.545454545454545,657801,17415423
MT3_008125,T3,MT3,4,0.5,657801,7380658
MT3_008126,T3,MT3,4,0.636363636363636,657801,14624031
MT3_008127,T3,MT3,4,0.636363636363636,657801,20691789
MT3_008128,T3,MT3,4,0.545454545454545,657801,18935118
MT3_008129,T3,MT3,4,0.625,657801,19134229
MT3_008130,T3,MT3,4,0.590909090909091,657801,20019830
MT3_008131,T3,MT3,4,0.55,657801,14432775
MT3_008132,T3,MT3,4,0.5,657801,6597132
MT3_008133,T3,MT3,4,0.6,657801,8437742
MT3_008134,T3,MT3,4,0.551724137931034,657801,1126225
MT3_008135,T3,MT3,4,0.6,657801,14164924
MT3_008136,T3,MT3,4,0.5,657801,19718986
MT3_008137,T3,MT3,4,0.52,657801,4013485
MT3_008138,T3,MT3,4,0.523809523809524,657801,13547845
MT3_008139,T3,MT3,4,0.65,657801,23666867
MT3_008140,T3,MT3,4,0.590909090909091,657801,12229175
MT3_008141,T3,MT3,4,0.5,657801,4686922
MT3_008142,T3,MT3,4,0.619047619047619,657801,7713594
MT3_008143,T3,MT3,4,0.5,657801,21656668
MT3_008144,T3,MT3,4,0.5,657801,17371628
MT3_008145,T3,MT3,4,0.64,657801,9856200
MT3_008146,T3,MT3,4,0.55,657801,19060603
MT3_008147,T3,MT3,4,0.518518518518519,657801,19042037
MT3_008148,T3,MT3,4,0.583333333333333,657801,19810820
MT3_008149,T3,MT3,4,0.506849315068493,657801,12670642
MT3_008150,T3,MT3,4,0.5,13351384,18648407
MT3_008151,T3,MT3,4,0.583333333333333,13351384,14502142
MT3_008152,T3,MT3,4,0.666666666666667,12524506,13351384
MT3_008153,T3,MT3,4,0.583333333333333,266990,13351384
MT3_008154,T3,MT3,4,0.689655172413793,7309170,13351384
MT3_008155,T3,MT3,4,0.5,13351384,21907869
MT3_008156,T3,MT3,4,0.5,6865572,13351384
MT3_008157,T3,MT3,4,0.5,10658266,13351384
MT3_008158,T3,MT3,4,0.636363636363636,13351384,14896033
MT3_008159,T3,MT3,4,0.592592592592593,13351384,13924908
MT3_008160,T3,MT3,4,0.538461538461538,13351384,17079357
MT3_008161,T3,MT3,4,0.583333333333333,13351384,22301096
MT3_008162,T3,MT3,4,0.5,13351384,14808281
MT3_008163,T3,MT3,4,0.583333333333333,8117216,13351384
MT3_008164,T3,MT3,4,0.535714285714286,13339653,13351384
MT3_008165,T3,MT3,4,0.655172413793103,10348730,13351384
MT3_008166,T3,MT3,4,0.540540540540541,1955681,13351384
MT3_008167,T3,MT3,4,0.583333333333333,13289545,13351384
MT3_008168,T3,MT3,4,0.576923076923077,228212,13351384
MT3_008169,T3,MT3,4,0.566666666666667,2857623,13351384
MT3_008170,T3,MT3,4,0.5,13351384,18583832
MT3_008171,T3,MT3,4,0.518518518518519,13351384,20428223
MT3_008172,T3,MT3,4,0.583333333333333,13351384,19849797
MT3_008173,T3,MT3,4,0.5,7187035,13351384
MT3_008174,T3,MT3,4,0.617647058823529,3660402,13351384
MT3_008175,T3,MT3,4,0.540540540540541,13351384,22261730
MT3_008176,T3,MT3,4,0.5,13111022,13351384
MT3_008177,T3,MT3,4,0.583333333333333,13351384,21177597
MT3_008178,T3,MT3,4,0.583333333333333,13351384,20692111
MT3_008179,T3,MT3,4,0.528301886792453,6305269,13351384
MT3_008180,T3,MT3,4,0.568965517241379,6171420,13351384
MT3_008181,T3,MT3,4,0.583333333333333,7034031,13351384
MT3_008182,T3,MT3,4,0.5,9430039,13351384
MT3_008183,T3,MT3,4,0.539473684210526,13351384,22177057
MT3_008184,T3,MT3,4,0.583333333333333,13351384,22403259
MT3_008185,T3,MT3,4,0.583333333333333,13351384,18536907
MT3_008186,T3,MT3,4,0.5,13351384,22998998
MT3_008187,T3,MT3,4,0.583333333333333,11986970,13351384
MT3_008188,T3,MT3,4,0.655172413793103,5237257,13351384
MT3_008189,T3,MT3,4,0.583333333333333,10067028,13351384
MT3_008190,T3,MT3,4,0.5,5138455,13351384
MT3_008191,T3,MT3,4,0.5,13351384,14711051
MT3_008192,T3,MT3,4,0.5,5842117,13351384
MT3_008193,T3,MT3,4,0.583333333333333,13351384,19926877
MT3_008194,T3,MT3,4,0.592592592592593,13351384,14974844
MT3_008195,T3,MT3,4,0.625,11517213,13351384
MT3_008196,T3,MT3,4,0.583333333333333,4385640,13351384
MT3_008197,T3,MT3,4,0.6,11952735,13351384
MT3_008198,T3,MT3,4,0.525114155251142,13351384,20103762
MT3_008199,T3,MT3,4,0.555555555555556,1799460,13351384
MT3_008200,T3,MT3,4,0.5,13351384,14770723
MT3_008201,T3,MT3,4,0.535211267605634,13351384,17296395
MT3_008202,T3,MT3,4,0.5,13351384,20886787
MT3_008203,T3,MT3,4,0.5,11519124,13351384
MT3_008204,T3,MT3,4,0.5,13351384,17415423
MT3_008205,T3,MT3,4,0.5,7380658,13351384
MT3_008206,T3,MT3,4,0.666666666666667,13351384,14624031
MT3_008207,T3,MT3,4,0.518518518518519,10385815,13351384
MT3_008208,T3,MT3,4,0.642857142857143,13351384,13616724
MT3_008209,T3,MT3,4,0.592592592592593,13351384,18935118
MT3_008210,T3,MT3,4,0.666666666666667,13351384,19134229
MT3_008211,T3,MT3,4,0.5,13351384,20822727
MT3_008212,T3,MT3,4,0.555555555555556,13351384,17208661
MT3_008213,T3,MT3,4,0.5,13351384,20019830
MT3_008214,T3,MT3,4,0.5,13351384,14432775
MT3_008215,T3,MT3,4,0.5,8437742,13351384
MT3_008216,T3,MT3,4,0.620689655172414,11566433,13351384
MT3_008217,T3,MT3,4,0.551724137931034,1126225,13351384
MT3_008218,T3,MT3,4,0.645161290322581,13351384,16545678
MT3_008219,T3,MT3,4,0.583333333333333,13351384,14164924
MT3_008220,T3,MT3,4,0.583333333333333,13351384,23069799
MT3_008221,T3,MT3,4,0.52,2687277,13351384
MT3_008222,T3,MT3,4,0.583333333333333,13351384,14736188
MT3_008223,T3,MT3,4,0.571428571428571,8546232,13351384
MT3_008224,T3,MT3,4,0.576923076923077,9195362,13351384
MT3_008225,T3,MT3,4,0.576923076923077,13351384,18178530
MT3_008226,T3,MT3,4,0.541666666666667,12971450,13351384
MT3_008227,T3,MT3,4,0.583333333333333,13351384,19247466
MT3_008228,T3,MT3,4,0.535714285714286,12682066,13351384
MT3_008229,T3,MT3,4,0.583333333333333,13351384,20725036
MT3_008230,T3,MT3,4,0.583333333333333,13351384,18741084
MT3_008231,T3,MT3,4,0.583333333333333,12328424,13351384
MT3_008232,T3,MT3,4,0.5,8000624,13351384
MT3_008233,T3,MT3,4,0.518518518518519,12973146,13351384
MT3_008234,T3,MT3,4,0.545454545454545,11572565,13351384
MT3_008235,T3,MT3,4,0.558823529411765,13351384,18349315
MT3_008236,T3,MT3,4,0.617647058823529,13351384,22608103
MT3_008237,T3,MT3,4,0.541666666666667,13351384,23666867
MT3_008238,T3,MT3,4,0.52,2687278,13351384
MT3_008239,T3,MT3,4,0.5,11088622,13351384
MT3_008240,T3,MT3,4,0.516129032258065,5138456,13351384
MT3_008241,T3,MT3,4,0.583333333333333,13351384,17097179
MT3_008242,T3,MT3,4,0.576923076923077,10478671,13351384
MT3_008243,T3,MT3,4,0.5,12229175,13351384
MT3_008244,T3,MT3,4,0.5,4686922,13351384
MT3_008245,T3,MT3,4,0.541666666666667,7713594,13351384
MT3_008246,T3,MT3,4,0.576923076923077,288695,13351384
MT3_008247,T3,MT3,4,0.583333333333333,5090669,13351384
MT3_008248,T3,MT3,4,0.583333333333333,3419825,13351384
MT3_008249,T3,MT3,4,0.583333333333333,13351384,20085210
MT3_008250,T3,MT3,4,0.583333333333333,10391639,13351384
MT3_008251,T3,MT3,4,0.666666666666667,7678253,13351384
MT3_008252,T3,MT3,4,0.571428571428571,9856200,13351384
MT3_008253,T3,MT3,4,0.571428571428571,5299276,13351384
MT3_008254,T3,MT3,4,0.518518518518519,11358169,13351384
MT3_008255,T3,MT3,4,0.5,13351384,19060603
MT3_008256,T3,MT3,4,0.583333333333333,13351384,19810820
MT3_008257,T3,MT3,4,0.5,4525216,13351384
MT3_008258,T3,MT3,4,0.525114155251142,12670642,13351384
MT3_008259,T3,MT3,4,0.526315789473684,3874060,13351384
MT3_008260,T3,MT3,4,0.642857142857143,3024983,3024984
MT3_008261,T3,MT3,4,0.545454545454545,3024984,3024989
MT3_008262,T3,MT3,4,0.666666666666667,3024984,3024987
MT3_008263,T3,MT3,4,0.545454545454545,3024984,3024986
MT3_008264,T3,MT3,4,0.535714285714286,5467907,7760800
MT3_008265,T3,MT3,4,0.518518518518519,228212,7760800
MT3_008266,T3,MT3,4,0.518518518518519,7760800,11952735
MT3_008267,T3,MT3,4,0.555555555555556,1799460,7760800
MT3_008268,T3,MT3,4,0.62962962962963,7760800,11519124
MT3_008269,T3,MT3,4,0.518518518518519,7760800,17573230
MT3_008270,T3,MT3,4,0.535714285714286,5035872,7760800
MT3_008271,T3,MT3,4,0.535714285714286,7760800,12682066
MT3_008272,T3,MT3,4,0.555555555555556,7760800,10478671
MT3_008273,T3,MT3,4,0.518518518518519,288695,7760800
MT3_008274,T3,MT3,4,0.5,8117581,19800554
MT3_008275,T3,MT3,4,0.571428571428571,8117581,21319238
MT3_008276,T3,MT3,4,0.625,2090333,8117581
MT3_008277,T3,MT3,4,0.5,8117581,12626917
MT3_008278,T3,MT3,4,0.555555555555556,6190167,8117581
MT3_008279,T3,MT3,4,0.5,8117581,12626918
MT3_008280,T3,MT3,4,0.571428571428571,8117581,8988251
MT3_008281,T3,MT3,4,0.555555555555556,6190168,8117581
MT3_008282,T3,MT3,4,0.5,8117581,13199957
MT3_008283,T3,MT3,4,0.571428571428571,8117581,12626919
MT3_008284,T3,MT3,4,0.571428571428571,8085496,8117581
MT3_008285,T3,MT3,4,0.5,7990228,8117581
MT3_008286,T3,MT3,4,0.5,8117581,18560649
MT3_008287,T3,MT3,4,0.571428571428571,8117581,12626920
MT3_008288,T3,MT3,4,0.5,8117581,11562165
MT3_008289,T3,MT3,4,0.571428571428571,8117581,9597888
MT3_008290,T3,MT3,4,0.571428571428571,8117581,18042543
MT3_008291,T3,MT3,4,0.5,6483359,19999376
MT3_008292,T3,MT3,4,0.5,8539546,19999376
MT3_008293,T3,MT3,4,0.588235294117647,1888878,14196272
MT3_008294,T3,MT3,4,0.571428571428571,14196272,18030152
MT3_008295,T3,MT3,4,0.529411764705882,14196272,15593678
MT3_008296,T3,MT3,4,0.5,607724,14196272
MT3_008297,T3,MT3,4,0.588235294117647,14106232,14196272
MT3_008298,T3,MT3,4,0.529411764705882,3459078,14196272
MT3_008299,T3,MT3,4,0.5,938889,14196272
MT3_008300,T3,MT3,4,0.529411764705882,14196272,22456976
MT3_008301,T3,MT3,4,0.666666666666667,14196272,18211588
MT3_008302,T3,MT3,4,0.588235294117647,5246170,14196272
MT3_008303,T3,MT3,4,0.5,14196272,14778878
MT3_008304,T3,MT3,4,0.545454545454545,947406,18648407
MT3_008305,T3,MT3,4,0.541666666666667,947406,10658266
MT3_008306,T3,MT3,4,0.565217391304348,947406,18583832
MT3_008307,T3,MT3,4,0.526315789473684,947406,4579205
MT3_008308,T3,MT3,4,0.545454545454545,947406,13111022
MT3_008309,T3,MT3,4,0.588235294117647,947406,17638222
MT3_008310,T3,MT3,4,0.5,947406,9430039
MT3_008311,T3,MT3,4,0.5,947406,7015918
MT3_008312,T3,MT3,4,0.588235294117647,947406,15768167
MT3_008313,T3,MT3,4,0.526315789473684,947406,11716816
MT3_008314,T3,MT3,4,0.565217391304348,947406,20822727
MT3_008315,T3,MT3,4,0.565217391304348,947406,9150482
MT3_008316,T3,MT3,4,0.588235294117647,947406,10565544
MT3_008317,T3,MT3,4,0.619047619047619,947406,10062078
MT3_008318,T3,MT3,4,0.588235294117647,947406,22919520
MT3_008319,T3,MT3,4,0.588235294117647,947406,16733950
MT3_008320,T3,MT3,4,0.5,947406,8000624
MT3_008321,T3,MT3,4,0.6,947406,11088622
MT3_008322,T3,MT3,4,0.647058823529412,947406,9730236
MT3_008323,T3,MT3,4,0.666666666666667,18288467,23066956
MT3_008324,T3,MT3,4,0.5,19442138,23066956
MT3_008325,T3,MT3,4,0.625,6856298,23066956
MT3_008326,T3,MT3,4,0.545454545454545,6693221,23066956
MT3_008327,T3,MT3,4,0.555555555555556,21585794,23066956
MT3_008328,T3,MT3,4,0.571428571428571,11730227,23066956
MT3_008329,T3,MT3,4,0.555555555555556,8317691,23066956
MT3_008330,T3,MT3,4,0.5,5638421,23066956
MT3_008331,T3,MT3,4,0.545454545454545,20368648,23066956
MT3_008332,T3,MT3,4,0.6,19117993,23066956
MT3_008333,T3,MT3,4,0.6,16944401,23066956
MT3_008334,T3,MT3,4,0.666666666666667,10797051,23066956
MT3_008335,T3,MT3,4,0.6,2088568,23066956
MT3_008336,T3,MT3,4,0.571428571428571,10656323,23066956
MT3_008337,T3,MT3,4,0.5,18115173,23066956
MT3_008338,T3,MT3,4,0.571428571428571,2373293,23066956
MT3_008339,T3,MT3,4,0.545454545454545,10826994,23066956
MT3_008340,T3,MT3,4,0.5,11277510,23066956
MT3_008341,T3,MT3,4,0.555555555555556,19045087,23066956
MT3_008342,T3,MT3,4,0.571428571428571,20019847,23066956
MT3_008343,T3,MT3,4,0.571428571428571,8389315,23066956
MT3_008344,T3,MT3,4,0.545454545454545,9525318,23066956
MT3_008345,T3,MT3,4,0.5,15924093,23066956
MT3_008346,T3,MT3,4,0.5,1863214,23066956
MT3_008347,T3,MT3,4,0.545454545454545,21425787,23066956
MT3_008348,T3,MT3,4,0.571428571428571,10169905,23066956
MT3_008349,T3,MT3,4,0.555555555555556,18991846,23066956
MT3_008350,T3,MT3,4,0.526315789473684,647710,9540845
MT3_008351,T3,MT3,4,0.533333333333333,9540845,21824901
MT3_008352,T3,MT3,4,0.526315789473684,555928,9540845
MT3_008353,T3,MT3,4,0.533333333333333,9540845,14311145
MT3_008354,T3,MT3,4,0.533333333333333,9540845,9597889
MT3_008355,T3,MT3,4,0.526315789473684,30237,9540845
MT3_008356,T3,MT3,4,0.533333333333333,9540845,18371114
MT3_008357,T3,MT3,4,0.526315789473684,386316,9540845
MT3_008358,T3,MT3,4,0.647058823529412,9540845,9730236
MT3_008359,T3,MT3,4,0.523809523809524,1218380,16623181
MT3_008360,T3,MT3,4,0.545454545454545,2066343,7006052
MT3_008361,T3,MT3,4,0.636363636363636,7006052,18310878
MT3_008362,T3,MT3,4,0.636363636363636,1624010,7006052
MT3_008363,T3,MT3,4,0.5,7006052,16142024
MT3_008364,T3,MT3,4,0.636363636363636,7006052,20372195
MT3_008365,T3,MT3,4,0.571428571428571,2168322,7006052
MT3_008366,T3,MT3,4,0.538461538461538,3667135,7006052
MT3_008367,T3,MT3,4,0.533333333333333,597799,7006052
MT3_008368,T3,MT3,4,0.636363636363636,7006052,7458833
MT3_008369,T3,MT3,4,0.636363636363636,3325456,7006052
MT3_008370,T3,MT3,4,0.533333333333333,74,7006052
MT3_008371,T3,MT3,4,0.545454545454545,3387990,7006052
MT3_008372,T3,MT3,4,0.583333333333333,7006052,22602225
MT3_008373,T3,MT3,4,0.545454545454545,775447,7006052
MT3_008374,T3,MT3,4,0.571428571428571,5704569,7006052
MT3_008375,T3,MT3,4,0.615384615384615,7006052,14783945
MT3_008376,T3,MT3,4,0.636363636363636,7006052,10337386
MT3_008377,T3,MT3,4,0.636363636363636,7006052,8489742
MT3_008378,T3,MT3,4,0.636363636363636,7006052,18600879
MT3_008379,T3,MT3,4,0.636363636363636,7006052,18748516
MT3_008380,T3,MT3,4,0.636363636363636,7006052,10089329
MT3_008381,T3,MT3,4,0.666666666666667,7006052,22221713
MT3_008382,T3,MT3,4,0.583333333333333,7006052,18142979
MT3_008383,T3,MT3,4,0.583333333333333,7006052,17156131
MT3_008384,T3,MT3,4,0.545454545454545,6778337,7006052
MT3_008385,T3,MT3,4,0.615384615384615,7006052,8747840
MT3_008386,T3,MT3,4,0.5,7006052,7495800
MT3_008387,T3,MT3,4,0.583333333333333,7006052,10942052
MT3_008388,T3,MT3,4,0.636363636363636,6291471,7006052
MT3_008389,T3,MT3,4,0.636363636363636,7006052,9592646
MT3_008390,T3,MT3,4,0.533333333333333,789253,7006052
MT3_008391,T3,MT3,4,0.636363636363636,2107034,7006052
MT3_008392,T3,MT3,4,0.636363636363636,7006052,12236729
MT3_008393,T3,MT3,4,0.636363636363636,7006052,18865693
MT3_008394,T3,MT3,4,0.538461538461538,7006052,17477951
MT3_008395,T3,MT3,4,0.5,7006052,8490297
MT3_008396,T3,MT3,4,0.636363636363636,2538511,7006052
MT3_008397,T3,MT3,4,0.545454545454545,7006052,20023016
MT3_008398,T3,MT3,4,0.636363636363636,3318214,7006052
MT3_008399,T3,MT3,4,0.636363636363636,7006052,14341904
MT3_008400,T3,MT3,4,0.538461538461538,7006052,18681935
MT3_008401,T3,MT3,4,0.538461538461538,7006052,23452437
MT3_008402,T3,MT3,4,0.636363636363636,7006052,10878062
MT3_008403,T3,MT3,4,0.5,20741536,21247844
MT3_008404,T3,MT3,4,0.5,19442138,21247844
MT3_008405,T3,MT3,4,0.545454545454545,6693221,21247844
MT3_008406,T3,MT3,4,0.666666666666667,21247844,21585794
MT3_008407,T3,MT3,4,0.571428571428571,11730227,21247844
MT3_008408,T3,MT3,4,0.555555555555556,8317691,21247844
MT3_008409,T3,MT3,4,0.5,5638421,21247844
MT3_008410,T3,MT3,4,0.545454545454545,20368648,21247844
MT3_008411,T3,MT3,4,0.5,19117993,21247844
MT3_008412,T3,MT3,4,0.666666666666667,10797051,21247844
MT3_008413,T3,MT3,4,0.607142857142857,2088568,21247844
MT3_008414,T3,MT3,4,0.571428571428571,10656323,21247844
MT3_008415,T3,MT3,4,0.555555555555556,14132965,21247844
MT3_008416,T3,MT3,4,0.5,18115173,21247844
MT3_008417,T3,MT3,4,0.571428571428571,2373293,21247844
MT3_008418,T3,MT3,4,0.555555555555556,13063241,21247844
MT3_008419,T3,MT3,4,0.636363636363636,10826994,21247844
MT3_008420,T3,MT3,4,0.5,11277510,21247844
MT3_008421,T3,MT3,4,0.666666666666667,19045087,21247844
MT3_008422,T3,MT3,4,0.571428571428571,8389315,21247844
MT3_008423,T3,MT3,4,0.545454545454545,9525318,21247844
MT3_008424,T3,MT3,4,0.545454545454545,13891080,21247844
MT3_008425,T3,MT3,4,0.5,15924093,21247844
MT3_008426,T3,MT3,4,0.5,1863214,21247844
MT3_008427,T3,MT3,4,0.545454545454545,21247844,21425787
MT3_008428,T3,MT3,4,0.555555555555556,19033605,21247844
MT3_008429,T3,MT3,4,0.545454545454545,21247844,23574216
MT3_008430,T3,MT3,4,0.571428571428571,10169905,21247844
MT3_008431,T3,MT3,4,0.555555555555556,1629598,21247844
MT3_008432,T3,MT3,4,0.555555555555556,21247844,22769774
MT3_008433,T3,MT3,4,0.538461538461538,1015744,21247844
MT3_008434,T3,MT3,4,0.666666666666667,18991846,21247844
MT3_008435,T3,MT3,4,0.5,10131427,20741536
MT3_008436,T3,MT3,4,0.5,10131427,19442138
MT3_008437,T3,MT3,4,0.545454545454545,6693221,10131427
MT3_008438,T3,MT3,4,0.666666666666667,10131427,21585794
MT3_008439,T3,MT3,4,0.571428571428571,10131427,11730227
MT3_008440,T3,MT3,4,0.555555555555556,8317691,10131427
MT3_008441,T3,MT3,4,0.5,5638421,10131427
MT3_008442,T3,MT3,4,0.545454545454545,10131427,20368648
MT3_008443,T3,MT3,4,0.5,10131427,19117993
MT3_008444,T3,MT3,4,0.666666666666667,10131427,10797051
MT3_008445,T3,MT3,4,0.607142857142857,2088568,10131427
MT3_008446,T3,MT3,4,0.571428571428571,10131427,10656323
MT3_008447,T3,MT3,4,0.555555555555556,10131427,14132965
MT3_008448,T3,MT3,4,0.5,10131427,18115173
MT3_008449,T3,MT3,4,0.571428571428571,2373293,10131427
MT3_008450,T3,MT3,4,0.555555555555556,10131427,13063241
MT3_008451,T3,MT3,4,0.636363636363636,10131427,10826994
MT3_008452,T3,MT3,4,0.5,10131427,11277510
MT3_008453,T3,MT3,4,0.666666666666667,10131427,19045087
MT3_008454,T3,MT3,4,0.571428571428571,8389315,10131427
MT3_008455,T3,MT3,4,0.545454545454545,9525318,10131427
MT3_008456,T3,MT3,4,0.545454545454545,10131427,13891080
MT3_008457,T3,MT3,4,0.5,10131427,15924093
MT3_008458,T3,MT3,4,0.5,1863214,10131427
MT3_008459,T3,MT3,4,0.545454545454545,10131427,21425787
MT3_008460,T3,MT3,4,0.555555555555556,10131427,19033605
MT3_008461,T3,MT3,4,0.545454545454545,10131427,23574216
MT3_008462,T3,MT3,4,0.571428571428571,10131427,10169905
MT3_008463,T3,MT3,4,0.555555555555556,1629598,10131427
MT3_008464,T3,MT3,4,0.555555555555556,10131427,22769774
MT3_008465,T3,MT3,4,0.538461538461538,1015744,10131427
MT3_008466,T3,MT3,4,0.666666666666667,10131427,18991846
MT3_008467,T3,MT3,4,0.662576687116564,13221212,13221213
MT3_008468,T3,MT3,4,0.608050847457627,18875887,22642186
MT3_008469,T3,MT3,4,0.571428571428571,12524506,12903179
MT3_008470,T3,MT3,4,0.681818181818182,12903179,22301096
MT3_008471,T3,MT3,4,0.545454545454545,12903179,17439818
MT3_008472,T3,MT3,4,0.619047619047619,12903179,18536907
MT3_008473,T3,MT3,4,0.571428571428571,10067028,12903179
MT3_008474,T3,MT3,4,0.571428571428571,12903179,19926877
MT3_008475,T3,MT3,4,0.652173913043478,11517213,12903179
MT3_008476,T3,MT3,4,0.523809523809524,12903179,21824901
MT3_008477,T3,MT3,4,0.545454545454545,12903179,14624031
MT3_008478,T3,MT3,4,0.545454545454545,12903179,20691789
MT3_008479,T3,MT3,4,0.5,12903179,19134229
MT3_008480,T3,MT3,4,0.5,12903179,20019830
MT3_008481,T3,MT3,4,0.517241379310345,1126225,12903179
MT3_008482,T3,MT3,4,0.571428571428571,12903179,14736188
MT3_008483,T3,MT3,4,0.571428571428571,12903179,12971450
MT3_008484,T3,MT3,4,0.5,12903179,19718986
MT3_008485,T3,MT3,4,0.5,12229175,12903179
MT3_008486,T3,MT3,4,0.571428571428571,7713594,12903179
MT3_008487,T3,MT3,4,0.523809523809524,7678253,12903179
MT3_008488,T3,MT3,4,0.52,9856200,12903179
MT3_008489,T3,MT3,4,0.5,12903179,19810820
MT3_008490,T3,MT3,4,0.5,615358,17999564
MT3_008491,T3,MT3,4,0.5,11562158,21319238
MT3_008492,T3,MT3,4,0.5,2090333,11562158
MT3_008493,T3,MT3,4,0.5,11562158,13199957
MT3_008494,T3,MT3,4,0.5,7990228,11562158
MT3_008495,T3,MT3,4,0.5,11562158,18560649
MT3_008496,T3,MT3,4,0.555555555555556,11562158,13352120
MT3_008497,T3,MT3,4,0.5,4208869,11562158
MT3_008498,T3,MT3,4,0.5,11562158,21092340
MT3_008499,T3,MT3,4,0.5,9597888,11562158
MT3_008500,T3,MT3,4,0.5,11562158,18042543
MT3_008501,T3,MT3,4,0.5,550697,10601019
MT3_008502,T3,MT3,4,0.571428571428571,550697,1624010
MT3_008503,T3,MT3,4,0.5,550697,14157859
MT3_008504,T3,MT3,4,0.5,550697,10368839
MT3_008505,T3,MT3,4,0.571428571428571,550697,20372195
MT3_008506,T3,MT3,4,0.533333333333333,550697,597799
MT3_008507,T3,MT3,4,0.533333333333333,550697,19483244
MT3_008508,T3,MT3,4,0.571428571428571,550697,3325456
MT3_008509,T3,MT3,4,0.533333333333333,550697,616102
MT3_008510,T3,MT3,4,0.5,550697,16924659
MT3_008511,T3,MT3,4,0.5,550697,22602225
MT3_008512,T3,MT3,4,0.5,550697,5704569
MT3_008513,T3,MT3,4,0.571428571428571,550697,14783945
MT3_008514,T3,MT3,4,0.571428571428571,550697,8489742
MT3_008515,T3,MT3,4,0.5,550697,17728719
MT3_008516,T3,MT3,4,0.571428571428571,550697,18748516
MT3_008517,T3,MT3,4,0.642857142857143,550697,22221713
MT3_008518,T3,MT3,4,0.5,550697,17791385
MT3_008519,T3,MT3,4,0.5,550697,8747840
MT3_008520,T3,MT3,4,0.5,550697,19710610
MT3_008521,T3,MT3,4,0.5,550697,20784790
MT3_008522,T3,MT3,4,0.642857142857143,550697,10942052
MT3_008523,T3,MT3,4,0.5,550697,5523389
MT3_008524,T3,MT3,4,0.5,550697,20023016
MT3_008525,T3,MT3,4,0.571428571428571,550697,3318214
MT3_008526,T3,MT3,4,0.5,550697,13834118
MT3_008527,T3,MT3,4,0.590909090909091,6470716,13122204
MT3_008528,T3,MT3,4,0.5,6470716,10713685
MT3_008529,T3,MT3,4,0.5,6470716,17477953
MT3_008530,T3,MT3,4,0.5,2066343,10601019
MT3_008531,T3,MT3,4,0.5,2066343,14157859
MT3_008532,T3,MT3,4,0.5,2066343,10368839
MT3_008533,T3,MT3,4,0.555555555555556,2066343,21319238
MT3_008534,T3,MT3,4,0.555555555555556,2066343,2090333
MT3_008535,T3,MT3,4,0.5,2066343,16924659
MT3_008536,T3,MT3,4,0.5,775447,2066343
MT3_008537,T3,MT3,4,0.555555555555556,2066343,14132965
MT3_008538,T3,MT3,4,0.555555555555556,2066343,13063241
MT3_008539,T3,MT3,4,0.555555555555556,2066343,18600879
MT3_008540,T3,MT3,4,0.5,2066343,17728719
MT3_008541,T3,MT3,4,0.5,2066343,17791385
MT3_008542,T3,MT3,4,0.555555555555556,2066343,13199957
MT3_008543,T3,MT3,4,0.555555555555556,2066343,18560649
MT3_008544,T3,MT3,4,0.5,2066343,5523389
MT3_008545,T3,MT3,4,0.555555555555556,2066343,9592646
MT3_008546,T3,MT3,4,0.555555555555556,2066343,12236729
MT3_008547,T3,MT3,4,0.555555555555556,2066343,13352120
MT3_008548,T3,MT3,4,0.555555555555556,2066343,18865693
MT3_008549,T3,MT3,4,0.555555555555556,2066343,19033605
MT3_008550,T3,MT3,4,0.555555555555556,1629598,2066343
MT3_008551,T3,MT3,4,0.555555555555556,2066343,22769774
MT3_008552,T3,MT3,4,0.555555555555556,2066343,9819955
MT3_008553,T3,MT3,4,0.555555555555556,2066343,2538511
MT3_008554,T3,MT3,4,0.5,2066343,19251429
MT3_008555,T3,MT3,4,0.5,2066343,20023016
MT3_008556,T3,MT3,4,0.634146341463415,2066343,9597888
MT3_008557,T3,MT3,4,0.5,2066343,13834118
MT3_008558,T3,MT3,4,0.555555555555556,2066343,14341904
MT3_008559,T3,MT3,4,0.555555555555556,2066343,18042543
MT3_008560,T3,MT3,4,0.555555555555556,2066343,10878062
MT3_008561,T3,MT3,4,0.535714285714286,831650,5467907
MT3_008562,T3,MT3,4,0.518518518518519,228212,831650
MT3_008563,T3,MT3,4,0.518518518518519,831650,11952735
